id_formation,titre,description,objectif_pédagogique,public_cible,prérequis,thématique,sous-thématique,niveau,durée,format,langue,certification,plateforme_source,prix,date_mise_a_jour,mots_clés,note_utilisateurs,nombre_avis,taux_de_succès
1c33fd62-5b62-4ea0-a6aa-dcb897aefdd0,Formation en Deep Learning pour Experts,"Apprenez Deep Learning à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Deep Learning et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Deep Learning,Facile,14,Quiz,EN,Non - Certificat de Deep Learning,LinkedIn Learning,367,2023-09-07,"Docker, HTML, Big Data, Deep Learning, SEO, Scrum",3.8,2038,62
758f3f05-7119-4d33-9483-51e60abaceca,Formation en Droit du Travail pour Experts,"Apprenez Droit du Travail à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Droit du Travail et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Droit du Travail,Avancé,21,Quiz,EN,Non - Certificat de Droit du Travail,OpenClassrooms,175,2023-10-19,"Kubernetes, Scrum, Agile, UX, Figma, React, Cloud, Cryptographie",3.7,1213,72
e5f72f8a-90d6-4879-b6fc-41aadbba8151,Formation en Figma pour Intermédiaires,"Apprenez Figma à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Figma et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Figma,Facile,67,Quiz,FR,Non - Certificat de Figma,Fun-MOOC,210,2025-01-26,"Python, React, Agile, SEO, Sécurité, Cloud, CSS, Cryptographie",3.7,13,71
7a943238-f4db-4675-8fba-a3444e65d81b,Formation en Agile pour Débutants,"Apprenez Agile à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Agile et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Agile,Intermédiaire,75,PDF,EN,Oui - Certificat de Agile,FutureLearn,433,2023-07-02,"UX, Sécurité, HTML, Kubernetes, Django, Deep Learning, Agile, Publicité",4.3,2099,57
f36aaf95-fb51-4e82-803f-d580b3d6b3cb,Formation en Prince2 pour Intermédiaires,"Apprenez Prince2 à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Prince2 et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Prince2,Intermédiaire,45,Vidéo,EN,Non,OpenClassrooms,0,2024-04-01,"Cloud, Cryptographie, Kubernetes, Figma, Scrum, UX, Projet, React",4.9,1147,63
b75fbb1c-bae7-4777-b24e-7740856ee77b,Formation en JavaScript pour Intermédiaires,"Apprenez JavaScript à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de JavaScript et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en développement web est recommandé.,Développement Web,JavaScript,Facile,18,Vidéo,EN,Non - Certificat de JavaScript,Fun-MOOC,0,2024-10-19,"JavaScript, React, Kubernetes, UX, CSS, Figma, HTML",5.0,2222,68
16083ec9-182f-4464-af00-b0d6c5602a24,Formation en Deep Learning pour Débutants,"Apprenez Deep Learning à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Deep Learning et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Deep Learning,Avancé,42,Vidéo,FR,Non - Certificat de Deep Learning,FutureLearn,384,2023-06-13,"UX, Publicité, UI, Cryptographie, HTML, React",3.6,1298,40
461ee263-3d0b-4c8e-957c-a32057d9ab56,Formation en Google Cloud pour Experts,"Apprenez Google Cloud à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Google Cloud et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Google Cloud,Intermédiaire,62,Projet,EN,Non,OpenClassrooms,131,2024-12-22,"Projet, Scrum, Python, Django, SQL",3.3,1729,92
ee05b538-606b-451f-8049-a9c576567aae,Formation en Pandas pour Experts,"Apprenez Pandas à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Pandas et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,Pandas,Intermédiaire,22,Vidéo,FR,Non - Certificat de Pandas,Fun-MOOC,203,2024-03-19,"SEO, Django, Figma, Python",4.4,1126,83
bcbd5b76-45ba-4937-81db-9d5772138afc,Formation en Droit du Travail pour Experts,"Apprenez Droit du Travail à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Droit du Travail et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Droit du Travail,Facile,40,Projet,FR,Oui,Coursera,337,2023-12-25,"Docker, Python, HTML, Publicité, Deep Learning, UX, Scrum",3.2,747,94
04b7e406-c87f-46df-b4b3-3a4b80926d92,Formation en Cryptographie pour Intermédiaires,"Apprenez Cryptographie à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Cryptographie et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cybersécurité est recommandé.,Cybersécurité,Cryptographie,Facile,38,PDF,EN,Non - Certificat de Cryptographie,Fun-MOOC,312,2024-02-12,"Figma, Cryptographie, React, SQL",4.9,627,92
816134ec-baf1-48ee-be8e-8310ff47f311,Formation en Comptabilité Générale pour Experts,"Apprenez Comptabilité Générale à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Comptabilité Générale et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Comptabilité Générale,Intermédiaire,57,Projet,FR,Oui - Certificat de Comptabilité Générale,Coursera,131,2024-06-30,"Docker, Agile, CSS, SQL, Python",4.0,2594,47
0f59ac76-9e91-4b79-951a-2dcaacc0bdc3,Formation en Deep Learning pour Intermédiaires,"Apprenez Deep Learning à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Deep Learning et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Deep Learning,Avancé,64,Quiz,FR,Non,edX,235,2024-02-29,"HTML, Publicité, Agile, Figma, CSS, Linux",4.0,806,89
d87e127e-e6d2-43c7-a5c0-77f284e27c7e,Formation en AWS pour Intermédiaires,"Apprenez AWS à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de AWS et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,AWS,Intermédiaire,66,Quiz,EN,Oui,Udemy,152,2024-01-15,"AWS, UI, Agile, Scrum, Docker, Big Data, HTML, Publicité",3.8,2173,95
0f6a4a54-9efe-4dbb-8b26-ed9ba26edbce,Formation en Anglais Professionnel pour Débutants,"Apprenez Anglais Professionnel à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Anglais Professionnel et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en langues est recommandé.,Langues,Anglais Professionnel,Facile,37,Podcast,FR,Oui - Certificat de Anglais Professionnel,Udemy,416,2023-06-16,"Kubernetes, SQL, CSS, Anglais Professionnel, UI, Sécurité, Agile, UX",4.5,2327,70
754e6956-d482-4b8f-8aea-19d449dd0782,Formation en Contrôle de Gestion pour Intermédiaires,"Apprenez Contrôle de Gestion à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Contrôle de Gestion et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Contrôle de Gestion,Facile,22,Vidéo,EN,Oui - Certificat de Contrôle de Gestion,OpenClassrooms,290,2023-11-28,"UX, Projet, React, Git, Publicité",3.7,2533,87
8dad7257-f4a6-409b-8b8a-8cc936ca29c6,Formation en SEO pour Débutants,"Apprenez SEO à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SEO et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,SEO,Intermédiaire,27,PDF,EN,Non - Certificat de SEO,FutureLearn,350,2025-04-09,"Git, Docker, Linux, Sécurité, Cloud, Agile, HTML",3.6,1492,48
d6df2966-0f92-4070-8632-9638dbb2e83d,Formation en Big Data pour Experts,"Apprenez Big Data à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Big Data et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,Big Data,Avancé,19,PDF,FR,Non - Certificat de Big Data,LinkedIn Learning,0,2023-07-12,"Cryptographie, Deep Learning, React, Big Data, Publicité, Cloud",4.0,767,57
050d280d-8828-45b8-a643-33da9978797b,Formation en Docker pour Débutants,"Apprenez Docker à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Docker et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Docker,Avancé,49,Quiz,EN,Non,edX,167,2024-03-24,"React, Deep Learning, UI, Python",4.0,1545,87
10c50f55-e231-4358-b8a6-916894e82b79,Formation en Azure pour Experts,"Apprenez Azure à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Azure et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Azure,Facile,34,PDF,EN,Oui,Coursera,453,2023-10-07,"Deep Learning, Cloud, Projet, Django, Agile",4.8,719,50
8370d87a-eb84-456c-8f05-fdbfe7e001af,Formation en Scrum pour Experts,"Apprenez Scrum à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Scrum et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Scrum,Facile,36,Podcast,EN,Non,OpenClassrooms,404,2025-01-25,"CSS, Machine Learning, Django, Cryptographie, UI, Kubernetes, Figma, Publicité",4.4,239,43
94fd8efa-f00c-49ac-91b1-78912d48a45d,Formation en MLOps pour Experts,"Apprenez MLOps à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de MLOps et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,MLOps,Avancé,10,PDF,EN,Non - Certificat de MLOps,Fun-MOOC,54,2023-05-10,"Publicité, Kubernetes, Cloud, Git",4.6,2360,43
40c02e40-10a3-493c-8982-fd3b4fdf1058,Formation en Vue.js pour Experts,"Apprenez Vue.js à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Vue.js et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Vue.js,Avancé,67,Vidéo,FR,Oui - Certificat de Vue.js,Coursera,124,2025-03-09,"Linux, Figma, Sécurité, CSS",4.8,2245,55
